fibra,fosfolipidos,grasa,humedad,proteina_dumas,tyr,O2_am,T_am,pH_am,ph,TA_porcentaje_,TC_porcentaje_,IC,ROI,Semana,sobrevivencia_limpia,fibra_min_real,fibra_max_real,fosfolipidos_min_real,fosfolipidos_max_real,grasa_min_real,grasa_max_real,humedad_min_real,humedad_max_real,proteina_dumas_min_real,proteina_dumas_max_real,tyr_min_real,tyr_max_real,O2_am_min_real,O2_am_max_real,T_am_min_real,T_am_max_real,pH_am_min_real,pH_am_max_real,ph_min_real,ph_max_real,TA_porcentaje__min_real,TA_porcentaje__max_real,TC_porcentaje__min_real,TC_porcentaje__max_real
5,9,4,3,8,9,2,8,1,7,1,0,1.536666666666667,-0.2067951760710893,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.294,7.817,10.547,10.838,40.656,41.508,1.42,1.462,5.52,5.78,31.54,32.52,7.394,7.538,7.855,8.147,0.87,0.94,0.87,0.923
5,9,4,3,8,9,2,8,1,8,1,0,1.531666666666667,-0.2225260044440671,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.294,7.817,10.547,10.838,40.656,41.508,1.42,1.462,5.52,5.78,31.54,32.52,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
5,9,4,3,8,9,2,8,3,8,1,0,1.735,-0.164870617930425,4.0,98.13333333333344,2.058,2.285,2.082,2.248,7.294,7.817,10.547,10.838,40.656,41.508,1.42,1.462,5.52,5.78,31.54,32.52,7.682,7.826,8.147,8.438,0.87,0.94,0.87,0.923
5,9,4,4,8,9,0,8,0,8,1,0,1.922857142857143,0.3291167893752123,7.0,96.94666666666683,2.058,2.285,2.082,2.248,7.294,7.817,10.838,11.13,40.656,41.508,1.42,1.462,5.0,5.26,31.54,32.52,7.25,7.394,8.147,8.438,0.87,0.94,0.87,0.923
5,9,4,6,7,9,0,8,1,9,0,0,1.2725,-0.04265838101278977,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.294,7.817,11.421,11.713,39.805,40.656,1.42,1.462,5.0,5.26,31.54,32.52,7.394,7.538,8.438,8.73,0.8,0.87,0.87,0.923
5,9,4,6,8,9,1,7,0,8,0,0,1.3575,-0.002095791576346434,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.294,7.817,11.421,11.713,40.656,41.508,1.42,1.462,5.26,5.52,30.56,31.54,7.25,7.394,8.147,8.438,0.8,0.87,0.87,0.923
5,9,4,7,5,8,1,7,0,9,0,0,1.536875,0.1053736799588054,4.0,98.13333333333344,2.058,2.285,2.082,2.248,7.294,7.817,11.713,12.004,38.102,38.953,1.379,1.42,5.26,5.52,30.56,31.54,7.25,7.394,8.438,8.73,0.8,0.87,0.87,0.923
5,9,4,7,6,8,3,7,9,9,0,0,0.9490168041554732,-1.0,2.0,98.91666666666673,2.058,2.285,2.082,2.248,7.294,7.817,11.713,12.004,38.953,39.805,1.379,1.42,5.78,6.04,30.56,31.54,8.546,8.69,8.438,8.73,0.8,0.87,0.87,0.923
5,9,4,7,6,9,0,8,1,9,0,0,1.30875,-1.0,2.0,99.06666666666672,2.058,2.285,2.082,2.248,7.294,7.817,11.713,12.004,38.953,39.805,1.42,1.462,5.0,5.26,31.54,32.52,7.394,7.538,8.438,8.73,0.8,0.87,0.87,0.923
5,9,4,7,7,9,0,8,1,8,0,0,1.245,-1.0,2.0,99.06666666666672,2.058,2.285,2.082,2.248,7.294,7.817,11.713,12.004,39.805,40.656,1.42,1.462,5.0,5.26,31.54,32.52,7.394,7.538,8.147,8.438,0.8,0.87,0.87,0.923
5,9,4,7,7,9,0,8,1,9,0,0,1.2475,-1.0,2.0,99.06666666666672,2.058,2.285,2.082,2.248,7.294,7.817,11.713,12.004,39.805,40.656,1.42,1.462,5.0,5.26,31.54,32.52,7.394,7.538,8.438,8.73,0.8,0.87,0.87,0.923
5,9,4,7,7,9,1,7,0,8,0,0,1.338333333333333,-0.0406955093585251,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.294,7.817,11.713,12.004,39.805,40.656,1.42,1.462,5.26,5.52,30.56,31.54,7.25,7.394,8.147,8.438,0.8,0.87,0.87,0.923
5,9,5,2,8,9,0,9,2,8,1,0,1.094999999999999,-1.0,1.0,99.53333333333336,2.058,2.285,2.082,2.248,7.817,8.34,10.255,10.547,40.656,41.508,1.42,1.462,5.0,5.26,32.52,33.5,7.538,7.682,8.147,8.438,0.87,0.94,0.87,0.923
5,9,5,2,8,9,1,8,1,8,1,0,1.217499999999999,-1.0,2.0,99.06666666666672,2.058,2.285,2.082,2.248,7.817,8.34,10.255,10.547,40.656,41.508,1.42,1.462,5.26,5.52,31.54,32.52,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
5,9,5,2,8,9,2,8,1,8,1,0,1.573333333333334,-0.1949227555709184,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.817,8.34,10.255,10.547,40.656,41.508,1.42,1.462,5.52,5.78,31.54,32.52,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
5,9,5,3,8,9,0,8,0,9,1,0,1.881428571428572,0.3074567071324544,7.0,96.94666666666683,2.058,2.285,2.082,2.248,7.817,8.34,10.547,10.838,40.656,41.508,1.42,1.462,5.0,5.26,31.54,32.52,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
5,9,5,3,8,9,0,8,1,8,1,0,1.833,-0.02319810568563868,5.0,97.73066666666679,2.058,2.285,2.082,2.248,7.817,8.34,10.547,10.838,40.656,41.508,1.42,1.462,5.0,5.26,31.54,32.52,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
5,9,5,3,8,9,1,8,1,8,1,0,1.7285,0.03544360267611185,4.0,98.16533333333344,2.058,2.285,2.082,2.248,7.817,8.34,10.547,10.838,40.656,41.508,1.42,1.462,5.26,5.52,31.54,32.52,7.394,7.538,8.147,8.438,0.87,0.94,0.87,0.923
5,9,5,6,7,9,0,7,0,9,0,0,1.350833333333333,-0.002778249952727984,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.817,8.34,11.421,11.713,39.805,40.656,1.42,1.462,5.0,5.26,30.56,31.54,7.25,7.394,8.438,8.73,0.8,0.87,0.87,0.923
5,9,5,6,7,9,1,8,1,8,0,0,1.3625,-0.03009336237908154,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.817,8.34,11.421,11.713,39.805,40.656,1.42,1.462,5.26,5.52,31.54,32.52,7.394,7.538,8.147,8.438,0.8,0.87,0.87,0.923
5,9,5,7,7,9,0,7,0,9,0,0,1.296666666666667,-0.02872743068957804,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.817,8.34,11.713,12.004,39.805,40.656,1.42,1.462,5.0,5.26,30.56,31.54,7.25,7.394,8.438,8.73,0.8,0.87,0.87,0.923
5,9,5,7,8,9,0,8,1,8,0,0,1.05,-1.0,2.0,99.06666666666672,2.058,2.285,2.082,2.248,7.817,8.34,11.713,12.004,40.656,41.508,1.42,1.462,5.0,5.26,31.54,32.52,7.394,7.538,8.147,8.438,0.8,0.87,0.87,0.923
5,9,5,7,8,9,1,8,1,8,0,0,1.4125,0.04413597057644105,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.817,8.34,11.713,12.004,40.656,41.508,1.42,1.462,5.26,5.52,31.54,32.52,7.394,7.538,8.147,8.438,0.8,0.87,0.87,0.923
5,9,5,7,9,0,5,2,6,8,2,0,1.340000000000001,2.145875596667095,5.0,100.0,2.058,2.285,2.082,2.248,7.817,8.34,11.713,12.004,41.508,42.359,1.048,1.09,6.3,6.56,25.66,26.64,8.114,8.258,8.147,8.438,0.94,1.01,0.87,0.923
5,9,5,8,5,8,0,7,1,9,1,0,1.914,0.2427909232144838,5.0,97.73066666666679,2.058,2.285,2.082,2.248,7.817,8.34,12.004,12.296,38.102,38.953,1.379,1.42,5.0,5.26,30.56,31.54,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,5,8,5,8,0,8,0,9,1,0,1.816071428571429,0.3747460959357812,7.0,96.94666666666683,2.058,2.285,2.082,2.248,7.817,8.34,12.004,12.296,38.102,38.953,1.379,1.42,5.0,5.26,31.54,32.52,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
5,9,5,8,6,8,2,8,1,9,1,0,1.499166666666666,-0.1770717009152083,3.0,98.60000000000008,2.058,2.285,2.082,2.248,7.817,8.34,12.004,12.296,38.953,39.805,1.379,1.42,5.52,5.78,31.54,32.52,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,5,9,5,8,1,7,1,9,1,0,1.81375,0.3734381538089125,6.0,97.33866666666681,2.058,2.285,2.082,2.248,7.817,8.34,12.296,12.587,38.102,38.953,1.379,1.42,5.26,5.52,30.56,31.54,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,5,9,6,8,0,8,1,9,1,0,1.33625,-1.0,2.0,99.06666666666672,2.058,2.285,2.082,2.248,7.817,8.34,12.296,12.587,38.953,39.805,1.379,1.42,5.0,5.26,31.54,32.52,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,5,9,6,8,1,7,0,9,1,0,1.81,0.3613090918652803,6.0,97.33866666666681,2.058,2.285,2.082,2.248,7.817,8.34,12.296,12.587,38.953,39.805,1.379,1.42,5.26,5.52,30.56,31.54,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,4,9,8,6,3,6,7,2,0,1.253333333333335,2.608636562015847,5.0,100.0,2.058,2.285,2.082,2.248,8.34,8.863,10.838,11.13,41.508,42.359,1.379,1.42,6.56,6.82,26.64,27.62,8.114,8.258,7.855,8.147,0.94,1.01,0.87,0.923
5,9,6,4,9,8,7,2,4,7,2,0,1.132777777777777,2.588734446324165,4.0,98.13333333333344,2.058,2.285,2.082,2.248,8.34,8.863,10.838,11.13,41.508,42.359,1.379,1.42,6.82,7.08,25.66,26.64,7.826,7.97,7.855,8.147,0.94,1.01,0.87,0.923
5,9,6,5,9,8,6,3,6,7,2,0,1.24,2.326514450044656,5.0,100.0,2.058,2.285,2.082,2.248,8.34,8.863,11.13,11.421,41.508,42.359,1.379,1.42,6.56,6.82,26.64,27.62,8.114,8.258,7.855,8.147,0.94,1.01,0.87,0.923
5,9,6,6,8,9,0,8,1,8,0,0,1.1675,-1.0,2.0,99.06666666666672,2.058,2.285,2.082,2.248,8.34,8.863,11.421,11.713,40.656,41.508,1.42,1.462,5.0,5.26,31.54,32.52,7.394,7.538,8.147,8.438,0.8,0.87,0.87,0.923
5,9,6,8,4,8,1,8,1,9,1,0,1.8303125,0.3907180537520426,8.0,96.55466666666685,2.058,2.285,2.082,2.248,8.34,8.863,12.004,12.296,37.25,38.102,1.379,1.42,5.26,5.52,31.54,32.52,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,8,6,8,0,7,0,9,1,0,1.888611111111111,0.4180252436556101,6.0,97.33866666666681,2.058,2.285,2.082,2.248,8.34,8.863,12.004,12.296,38.953,39.805,1.379,1.42,5.0,5.26,30.56,31.54,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,8,6,8,0,8,0,9,1,0,1.8128769841269843,0.3172390805351905,7.333333333333333,96.81600000000016,2.058,2.285,2.082,2.248,8.34,8.863,12.004,12.296,38.953,39.805,1.379,1.42,5.0,5.26,31.54,32.52,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,8,6,8,1,8,1,9,1,0,1.3225,-1.0,2.0,99.06666666666672,2.058,2.285,2.082,2.248,8.34,8.863,12.004,12.296,38.953,39.805,1.379,1.42,5.26,5.52,31.54,32.52,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,8,6,8,2,8,1,9,1,0,1.526666666666667,-0.2103113344231807,3.0,98.60000000000008,2.058,2.285,2.082,2.248,8.34,8.863,12.004,12.296,38.953,39.805,1.379,1.42,5.52,5.78,31.54,32.52,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,8,7,8,1,8,1,9,1,0,1.8885,0.185536279695684,5.0,97.73066666666679,2.058,2.285,2.082,2.248,8.34,8.863,12.004,12.296,39.805,40.656,1.379,1.42,5.26,5.52,31.54,32.52,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,8,7,8,2,7,1,9,1,0,1.3175,-1.0,2.0,99.06666666666672,2.058,2.285,2.082,2.248,8.34,8.863,12.004,12.296,39.805,40.656,1.379,1.42,5.52,5.78,30.56,31.54,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,8,8,8,2,8,2,9,1,0,1.1975,-1.0,1.0,99.53333333333336,2.058,2.285,2.082,2.248,8.34,8.863,12.004,12.296,40.656,41.508,1.379,1.42,5.52,5.78,31.54,32.52,7.538,7.682,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,5,8,0,7,0,9,1,0,1.97,0.4849421763651643,6.0,97.33866666666681,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,38.102,38.953,1.379,1.42,5.0,5.26,30.56,31.54,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,5,8,0,8,1,9,1,0,1.807142857142857,0.3581335751791918,7.0,96.94666666666683,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,38.102,38.953,1.379,1.42,5.0,5.26,31.54,32.52,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,5,8,0,9,2,9,1,0,1.23,-1.0,1.0,99.53333333333336,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,38.102,38.953,1.379,1.42,5.0,5.26,32.52,33.5,7.538,7.682,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,5,8,1,8,1,9,1,0,1.7399166666666663,0.1066125523294193,4.0,98.16533333333344,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,38.102,38.953,1.379,1.42,5.26,5.52,31.54,32.52,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,6,8,0,7,1,9,1,0,1.8784999999999998,0.234427623857286,6.5,97.14266666666683,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,38.953,39.805,1.379,1.42,5.0,5.26,30.56,31.54,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,6,8,0,8,0,9,1,0,1.7809077380952378,0.2985990040388715,7.5,96.75066666666683,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,38.953,39.805,1.379,1.42,5.0,5.26,31.54,32.52,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,6,8,1,7,0,9,1,0,1.734166666666667,0.187731347348564,6.0,97.33866666666681,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,38.953,39.805,1.379,1.42,5.26,5.52,30.56,31.54,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,6,8,1,7,3,9,1,0,1.605,-0.2171421470417656,4.0,98.13333333333344,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,38.953,39.805,1.379,1.42,5.26,5.52,30.56,31.54,7.682,7.826,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,6,8,1,8,1,9,1,0,1.6441111111111113,-0.0697220675181739,3.6666666666666665,98.31022222222232,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,38.953,39.805,1.379,1.42,5.26,5.52,31.54,32.52,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,7,8,0,8,0,9,1,0,1.785625,0.3336718545095114,8.0,96.55466666666685,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,39.805,40.656,1.379,1.42,5.0,5.26,31.54,32.52,7.25,7.394,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,7,8,0,9,2,9,1,0,1.145,-1.0,1.0,99.53333333333336,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,39.805,40.656,1.379,1.42,5.0,5.26,32.52,33.5,7.538,7.682,8.438,8.73,0.87,0.94,0.87,0.923
5,9,6,9,7,8,1,7,1,9,1,0,1.648125,-0.1338043283228004,4.0,98.13333333333344,2.058,2.285,2.082,2.248,8.34,8.863,12.296,12.587,39.805,40.656,1.379,1.42,5.26,5.52,30.56,31.54,7.394,7.538,8.438,8.73,0.87,0.94,0.87,0.923
5,9,7,1,7,2,2,9,2,5,0,0,2.30125,0.9951023866566218,6.0,98.592,2.058,2.285,2.082,2.248,8.863,9.385,9.964,10.255,39.805,40.656,1.131,1.172,5.52,5.78,32.52,33.5,7.538,7.682,7.272,7.564,0.8,0.87,0.87,0.923
5,9,7,8,5,8,0,9,2,9,1,0,1.246666666666667,-1.0,1.0,99.53333333333336,2.058,2.285,2.082,2.248,8.863,9.385,12.004,12.296,38.102,38.953,1.379,1.42,5.0,5.26,32.52,33.5,7.538,7.682,8.438,8.73,0.87,0.94,0.87,0.923
5,9,8,2,8,2,4,6,5,1,0,0,2.059090909090909,0.2119216217436711,11.0,68.5833333333337,2.058,2.285,2.082,2.248,9.385,9.908,10.255,10.547,40.656,41.508,1.131,1.172,6.04,6.3,29.58,30.56,7.97,8.114,6.106,6.398,0.8,0.87,0.87,0.923
6,0,0,0,6,5,0,1,8,6,1,2,2.196923076923077,0.6065700933136847,6.0,98.633,2.285,2.511,0.585,0.751,5.203,5.726,9.673,9.964,38.953,39.805,1.255,1.296,5.0,5.26,24.68,25.66,8.402,8.546,7.564,7.855,0.87,0.94,0.976,1.029
6,0,0,9,9,9,5,0,9,0,0,3,1.844444444444444,0.7178285013170502,3.0,100.0,2.285,2.511,0.585,0.751,5.203,5.726,12.296,12.587,41.508,42.359,1.42,1.462,6.3,6.56,23.7,24.68,8.546,8.69,5.815,6.106,0.8,0.87,1.029,1.082
6,0,0,9,9,9,5,8,3,0,0,3,2.608333285649617,1.059438020967841,2.0,99.4166666666666,2.285,2.511,0.585,0.751,5.203,5.726,12.296,12.587,41.508,42.359,1.42,1.462,6.3,6.56,31.54,32.52,7.682,7.826,5.815,6.106,0.8,0.87,1.029,1.082
6,0,0,9,9,9,8,6,7,0,0,3,3.015416571299236,0.7574702745683243,1.0,99.7083333333333,2.285,2.511,0.585,0.751,5.203,5.726,12.296,12.587,41.508,42.359,1.42,1.462,7.08,7.34,29.58,30.56,8.258,8.402,5.815,6.106,0.8,0.87,1.029,1.082
6,0,1,8,9,9,2,8,8,0,0,0,2.498461538461538,0.4282108093453219,2.0,99.57099999999998,2.285,2.511,0.585,0.751,5.726,6.249,12.004,12.296,41.508,42.359,1.42,1.462,5.52,5.78,31.54,32.52,8.402,8.546,5.815,6.106,0.8,0.87,0.87,0.923
6,0,4,4,1,1,7,7,8,0,0,3,1.970416692097982,2.343598851132632,3.0,99.1249999999999,2.285,2.511,0.585,0.751,7.294,7.817,10.838,11.13,34.696,35.547,1.09,1.131,6.82,7.08,30.56,31.54,8.402,8.546,5.815,6.106,0.8,0.87,1.029,1.082
6,1,0,0,4,6,3,1,9,6,0,3,1.177272727272727,-1.0,2.0,99.63699999999999,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,37.25,38.102,1.296,1.338,5.78,6.04,24.68,25.66,8.546,8.69,7.564,7.855,0.8,0.87,1.029,1.082
6,1,0,0,4,6,6,4,3,5,1,2,2.326160493827161,0.9600355200220391,12.0,98.0,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,37.25,38.102,1.296,1.338,6.56,6.82,27.62,28.6,7.682,7.826,7.272,7.564,0.87,0.94,0.976,1.029
6,1,0,0,4,6,8,2,3,6,1,2,2.386740740740741,1.034651066017602,12.0,100.0,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,37.25,38.102,1.296,1.338,7.08,7.34,25.66,26.64,7.682,7.826,7.564,7.855,0.87,0.94,0.976,1.029
6,1,0,0,5,5,1,0,8,6,1,2,2.073584905660377,0.4934705049310597,8.0,96.80900000000004,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.255,1.296,5.26,5.52,23.7,24.68,8.402,8.546,7.564,7.855,0.87,0.94,0.976,1.029
6,1,0,0,5,5,1,1,9,6,1,2,2.019230769230769,0.4095091850488783,6.0,98.633,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.255,1.296,5.26,5.52,24.68,25.66,8.546,8.69,7.564,7.855,0.87,0.94,0.976,1.029
6,1,0,0,5,5,2,3,7,6,0,3,1.8186,-0.1047534919512526,4.0,99.17499999999997,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.255,1.296,5.52,5.78,26.64,27.62,8.258,8.402,7.564,7.855,0.8,0.87,1.029,1.082
6,1,0,0,5,5,3,2,9,6,0,2,1.288636363636364,-1.0,2.0,99.63699999999999,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.255,1.296,5.78,6.04,25.66,26.64,8.546,8.69,7.564,7.855,0.8,0.87,0.976,1.029
6,1,0,0,5,5,3,4,8,5,0,2,1.322363636363637,-1.0,2.0,99.63699999999999,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.255,1.296,5.78,6.04,27.62,28.6,8.402,8.546,7.272,7.564,0.8,0.87,0.976,1.029
6,1,0,0,5,5,4,3,8,6,0,2,1.869,-0.09274699781378153,4.0,99.17499999999997,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.255,1.296,6.04,6.3,26.64,27.62,8.402,8.546,7.564,7.855,0.8,0.87,0.976,1.029
6,1,0,0,5,5,8,2,3,6,1,3,2.464086419753086,0.9582578538044879,12.0,93.0,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.255,1.296,7.08,7.34,25.66,26.64,7.682,7.826,7.564,7.855,0.87,0.94,1.029,1.082
6,1,0,0,5,6,0,2,7,6,1,3,2.143076923076923,0.5522098647255549,6.0,98.633,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,5.0,5.26,25.66,26.64,8.258,8.402,7.564,7.855,0.87,0.94,1.029,1.082
6,1,0,0,5,6,1,2,9,5,1,2,2.077547169811321,0.513404771461246,8.0,98.05900000000004,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,5.26,5.52,25.66,26.64,8.546,8.69,7.272,7.564,0.87,0.94,0.976,1.029
6,1,0,0,5,6,3,1,9,6,0,2,1.8144,-0.1162144065637712,4.0,99.17499999999997,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,5.78,6.04,24.68,25.66,8.546,8.69,7.564,7.855,0.8,0.87,0.976,1.029
6,1,0,0,5,6,3,1,9,6,0,3,1.96,-0.05243673739625005,4.0,99.17499999999997,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,5.78,6.04,24.68,25.66,8.546,8.69,7.564,7.855,0.8,0.87,1.029,1.082
6,1,0,0,5,6,3,3,9,5,1,2,2.386268656716418,0.9201282345608267,10.0,97.48500000000008,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,5.78,6.04,26.64,27.62,8.546,8.69,7.272,7.564,0.87,0.94,0.976,1.029
6,1,0,0,5,6,3,4,9,6,0,3,1.345909090909091,-1.0,2.0,99.63699999999999,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,5.78,6.04,27.62,28.6,8.546,8.69,7.564,7.855,0.8,0.87,1.029,1.082
6,1,0,0,5,6,3,5,9,6,1,3,2.412388059701493,0.9513125652190747,10.0,97.48500000000008,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,5.78,6.04,28.6,29.58,8.546,8.69,7.564,7.855,0.87,0.94,1.029,1.082
6,1,0,0,5,6,4,3,9,6,1,2,2.360149253731343,0.9109720153496526,10.0,97.48500000000008,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,6.04,6.3,26.64,27.62,8.546,8.69,7.564,7.855,0.87,0.94,0.976,1.029
6,1,0,0,5,6,6,4,3,5,1,2,2.273876543209877,0.8886320425505045,12.0,98.0,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,6.56,6.82,27.62,28.6,7.682,7.826,7.272,7.564,0.87,0.94,0.976,1.029
6,1,0,0,5,6,8,2,3,6,1,3,2.44783950617284,0.897957104812985,12.0,91.0,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.102,38.953,1.296,1.338,7.08,7.34,25.66,26.64,7.682,7.826,7.564,7.855,0.87,0.94,1.029,1.082
6,1,0,0,6,5,3,2,9,5,1,3,2.413432835820895,0.9458570514471542,10.0,97.48500000000008,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.953,39.805,1.255,1.296,5.78,6.04,25.66,26.64,8.546,8.69,7.272,7.564,0.87,0.94,1.029,1.082
6,1,0,0,6,5,3,4,8,5,1,3,2.255849056603774,0.6916151854344631,8.0,98.05900000000004,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.953,39.805,1.255,1.296,5.78,6.04,27.62,28.6,8.402,8.546,7.272,7.564,0.87,0.94,1.029,1.082
6,1,0,0,6,6,2,4,8,6,1,2,2.189811320754717,0.6211166785872534,8.0,98.05900000000004,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.953,39.805,1.296,1.338,5.52,5.78,27.62,28.6,8.402,8.546,7.564,7.855,0.87,0.94,0.976,1.029
6,1,0,0,6,6,3,5,8,6,0,0,1.69125,-0.3731111732669294,4.0,97.20000000000016,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.953,39.805,1.296,1.338,5.78,6.04,28.6,29.58,8.402,8.546,7.564,7.855,0.8,0.87,0.87,0.923
6,1,0,0,6,6,4,3,9,6,1,2,2.326716417910448,0.8565518330696184,10.0,96.23500000000008,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,38.953,39.805,1.296,1.338,6.04,6.3,26.64,27.62,8.546,8.69,7.564,7.855,0.87,0.94,0.976,1.029
6,1,0,0,7,6,2,9,8,6,0,0,1.95875,-0.2667847595586239,4.0,97.6666666666668,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,39.805,40.656,1.296,1.338,5.52,5.78,32.52,33.5,8.402,8.546,7.564,7.855,0.8,0.87,0.87,0.923
6,1,0,0,8,7,0,1,7,6,1,2,2.143076923076923,0.5529209794845629,6.0,98.633,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,40.656,41.508,1.338,1.379,5.0,5.26,24.68,25.66,8.258,8.402,7.564,7.855,0.87,0.94,0.976,1.029
6,1,0,0,8,7,0,3,9,6,1,2,2.350746268656716,0.8304309105990063,10.0,91.23500000000008,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,40.656,41.508,1.338,1.379,5.0,5.26,26.64,27.62,8.546,8.69,7.564,7.855,0.87,0.94,0.976,1.029
6,1,0,0,8,7,1,1,9,5,1,1,2.139622641509434,0.5699818795133217,8.0,96.80900000000004,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,40.656,41.508,1.338,1.379,5.26,5.52,24.68,25.66,8.546,8.69,7.272,7.564,0.87,0.94,0.923,0.976
6,1,0,0,8,7,1,3,9,6,1,2,2.017435897435897,0.4145223895450632,6.0,98.633,2.285,2.511,0.751,0.918,5.203,5.726,9.673,9.964,40.656,41.508,1.338,1.379,5.26,5.52,26.64,27.62,8.546,8.69,7.564,7.855,0.87,0.94,0.976,1.029
